/usr/bin/find: 'tests': No such file or directory
Function "_exit" not defined.
find: '/scratch/network/km6301': Permission denied
find: '/scratch/network/dt0986': Permission denied
find: '/scratch/network/zg4405': Permission denied
find: '/scratch/network/rb9899': Permission denied
find: '/scratch/network/cs5096': Permission denied
find: '/scratch/network/myogo': Permission denied
find: '/scratch/network/mc7345': Permission denied
find: '/scratch/network/am3000': Permission denied
find: '/scratch/network/vn1989': Permission denied
find: '/scratch/network/mb9041': Permission denied
find: '/scratch/network/vi6908': Permission denied
find: '/scratch/network/jm1362': Permission denied
find: '/scratch/network/ph6877': Permission denied
find: '/scratch/network/hc9325': Permission denied
find: '/scratch/network/hh6765': Permission denied
find: '/scratch/network/ff6740': Permission denied
find: '/scratch/network/az6812': Permission denied
find: '/scratch/network/lh0379': Permission denied
find: '/scratch/network/sl6346': Permission denied
find: '/scratch/network/td0303': Permission denied
find: '/scratch/network/sb3357': Permission denied
find: '/scratch/network/tk3766': Permission denied
find: '/scratch/network/ic4946': Permission denied
find: '/scratch/network/ak1962': Permission denied
find: '/scratch/network/af5238': Permission denied
find: '/scratch/network/tc9187': Permission denied
find: '/scratch/network/kalmbach': Permission denied
find: '/scratch/network/hy7257': Permission denied
find: '/scratch/network/yh7422': Permission denied
find: '/scratch/network/mk4655': Permission denied
find: '/scratch/network/ya2537': Permission denied
find: '/scratch/network/aa9734': Permission denied
find: '/scratch/network/ha7843': Permission denied
find: '/scratch/network/ka0913': Permission denied
find: '/scratch/network/aa9204': Permission denied
find: '/scratch/network/ca0977': Permission denied
find: '/scratch/network/ja2670': Permission denied
find: '/scratch/network/ya0456': Permission denied
find: '/scratch/network/ma3930': Permission denied
find: '/scratch/network/cb3663': Permission denied
find: '/scratch/network/ab6560': Permission denied
find: '/scratch/network/ab4736': Permission denied
find: '/scratch/network/bb8404': Permission denied
find: '/scratch/network/sb4985': Permission denied
find: '/scratch/network/tb3730': Permission denied
find: '/scratch/network/ac7713': Permission denied
find: '/scratch/network/bc0250': Permission denied
find: '/scratch/network/vd4689': Permission denied
find: '/scratch/network/kd6157': Permission denied
find: '/scratch/network/dd6849': Permission denied
find: '/scratch/network/ed1783': Permission denied
find: '/scratch/network/ke1232': Permission denied
find: '/scratch/network/ce1468': Permission denied
find: '/scratch/network/lf2767': Permission denied
find: '/scratch/network/af7261': Permission denied
find: '/scratch/network/jf3911': Permission denied
find: '/scratch/network/mg5986': Permission denied
find: '/scratch/network/ag2437': Permission denied
find: '/scratch/network/cg6149': Permission denied
find: '/scratch/network/sg4882': Permission denied
find: '/scratch/network/rg2080': Permission denied
find: '/scratch/network/ag4920': Permission denied
find: '/scratch/network/ag8744': Permission denied
find: '/scratch/network/yg4969': Permission denied
find: '/scratch/network/jg2783': Permission denied
find: '/scratch/network/jg9602': Permission denied
find: '/scratch/network/ch0918': Permission denied
find: '/scratch/network/kh7495': Permission denied
find: '/scratch/network/lh5055': Permission denied
find: '/scratch/network/nh0571': Permission denied
find: '/scratch/network/zk8266': Permission denied
find: '/scratch/network/dk6149': Permission denied
find: '/scratch/network/jk2873': Permission denied
find: '/scratch/network/ak0212': Permission denied
find: '/scratch/network/nk7291': Permission denied
find: '/scratch/network/ek2575': Permission denied
find: '/scratch/network/sk3378': Permission denied
find: '/scratch/network/ak9088': Permission denied
find: '/scratch/network/hk4638': Permission denied
find: '/scratch/network/mk5094': Permission denied
find: '/scratch/network/el7043': Permission denied
find: '/scratch/network/al0728': Permission denied
find: '/scratch/network/dl1506': Permission denied
find: '/scratch/network/dl2635': Permission denied
find: '/scratch/network/sl7409': Permission denied
find: '/scratch/network/yl5293': Permission denied
find: '/scratch/network/cl7672': Permission denied
find: '/scratch/network/dl4247': Permission denied
find: '/scratch/network/ml6424': Permission denied
find: '/scratch/network/wl8955': Permission denied
find: '/scratch/network/jdma': Permission denied
find: '/scratch/network/mm5764': Permission denied
find: '/scratch/network/sharad': Permission denied
find: '/scratch/network/sm8117': Permission denied
find: '/scratch/network/jm5235': Permission denied
find: '/scratch/network/cm5114': Permission denied
find: '/scratch/network/km7922': Permission denied
find: '/scratch/network/hm4945': Permission denied
find: '/scratch/network/jn6525': Permission denied
find: '/scratch/network/an7278': Permission denied
find: '/scratch/network/co8802': Permission denied
find: '/scratch/network/bo7431': Permission denied
find: '/scratch/network/ao5137': Permission denied
find: '/scratch/network/sp7831': Permission denied
find: '/scratch/network/jp6294': Permission denied
find: '/scratch/network/jr7957': Permission denied
find: '/scratch/network/sr6770': Permission denied
find: '/scratch/network/jr6677': Permission denied
find: '/scratch/network/ar1144': Permission denied
find: '/scratch/network/mr5364': Permission denied
find: '/scratch/network/as7052': Permission denied
find: '/scratch/network/es2693': Permission denied
find: '/scratch/network/ts4847': Permission denied
find: '/scratch/network/ks9759': Permission denied
find: '/scratch/network/ss6999': Permission denied
find: '/scratch/network/ks7370': Permission denied
find: '/scratch/network/bt2736': Permission denied
find: '/scratch/network/et8159': Permission denied
find: '/scratch/network/eu4491': Permission denied
find: '/scratch/network/dw6479': Permission denied
find: '/scratch/network/kh7865': Permission denied
find: '/scratch/network/iosborne': Permission denied
find: '/scratch/network/ma4231': Permission denied
find: '/scratch/network/gswagel': Permission denied
find: '/scratch/network/ks5573': Permission denied
find: '/scratch/network/am9046': Permission denied
find: '/scratch/network/dg8863': Permission denied
find: '/scratch/network/am7535': Permission denied
find: '/scratch/network/yc3929': Permission denied
find: '/scratch/network/jl0796': Permission denied
find: '/scratch/network/vh4655': Permission denied
find: '/scratch/network/jz7897': Permission denied
find: '/scratch/network/mp1278': Permission denied
find: '/scratch/network/xh1997': Permission denied
find: '/scratch/network/cc4880': Permission denied
find: '/scratch/network/ed3574': Permission denied
find: '/scratch/network/lw7165': Permission denied
find: '/scratch/network/yl3320': Permission denied
find: '/scratch/network/gs1514': Permission denied
find: '/scratch/network/cc7122': Permission denied
find: '/scratch/network/sw7854': Permission denied
find: '/scratch/network/ROSENGROUP': Permission denied
find: '/scratch/network/hk4731': Permission denied
find: '/scratch/network/yl5002': Permission denied
find: '/scratch/network/ag9840': Permission denied
find: '/scratch/network/lh4438': Permission denied
find: '/scratch/network/hs5460': Permission denied
find: '/scratch/network/reinfurt': Permission denied
find: '/scratch/network/dh7986': Permission denied
find: '/scratch/network/rf5447': Permission denied
find: '/scratch/network/mh3817': Permission denied
find: '/scratch/network/am1125': Permission denied
find: '/scratch/network/rk3815': Permission denied
find: '/scratch/network/sl5183': Permission denied
find: '/scratch/network/ns8359': Permission denied
find: '/scratch/network/rn3807': Permission denied
find: '/scratch/network/lg0508': Permission denied
find: '/scratch/network/sh5230': Permission denied
find: '/scratch/network/mh4629': Permission denied
find: '/scratch/network/mw3065': Permission denied
find: '/scratch/network/yuyangj': Permission denied
find: '/scratch/network/sc4951': Permission denied
find: '/scratch/network/om2168': Permission denied
find: '/scratch/network/if6901': Permission denied
find: '/scratch/network/dd5952': Permission denied
find: '/scratch/network/sk5532': Permission denied
find: '/scratch/network/rh3031': Permission denied
find: '/scratch/network/by3361': Permission denied
find: '/scratch/network/tk6907': Permission denied
find: '/scratch/network/im0459': Permission denied
find: '/scratch/network/jd5590': Permission denied
find: '/scratch/network/ik7641': Permission denied
find: '/scratch/network/kj6513': Permission denied
find: '/scratch/network/bl2302': Permission denied
find: '/scratch/network/mr8070': Permission denied
find: '/scratch/network/sr1197': Permission denied
find: '/scratch/network/tm2501': Permission denied
find: '/scratch/network/gnovoa': Permission denied
find: '/scratch/network/mw5237': Permission denied
find: '/scratch/network/cy6134': Permission denied
find: '/scratch/network/eg5817': Permission denied
find: '/scratch/network/sr1551': Permission denied
find: '/scratch/network/vm6088': Permission denied
find: '/scratch/network/dk6993': Permission denied
find: '/scratch/network/mf3685': Permission denied
find: '/scratch/network/jp8444': Permission denied
find: '/scratch/network/sp9801': Permission denied
find: '/scratch/network/yc9182': Permission denied
find: '/scratch/network/ab1594': Permission denied
find: '/scratch/network/hu7764': Permission denied
find: '/scratch/network/cv1099': Permission denied
find: '/scratch/network/cm9979': Permission denied
find: '/scratch/network/aa0344': Permission denied
find: '/scratch/network/pe7868': Permission denied
find: '/scratch/network/cm8130': Permission denied
find: '/scratch/network/mo2800': Permission denied
find: '/scratch/network/jlb9': Permission denied
find: '/scratch/network/ab2113': Permission denied
find: '/scratch/network/kp2542': Permission denied
find: '/scratch/network/kr6550': Permission denied
find: '/scratch/network/yz0172': Permission denied
find: '/scratch/network/saezdiez': Permission denied
find: '/scratch/network/al6695': Permission denied
find: '/scratch/network/mj8439': Permission denied
find: '/scratch/network/ab6402': Permission denied
find: '/scratch/network/al4072': Permission denied
find: '/scratch/network/al4961': Permission denied
find: '/scratch/network/wg7536': Permission denied
find: '/scratch/network/gw2478': Permission denied
find: '/scratch/network/jb2806': Permission denied
find: '/scratch/network/jk7703': Permission denied
find: '/scratch/network/jl3409': Permission denied
find: '/scratch/network/jl89': Permission denied
find: '/scratch/network/ls5336': Permission denied
